numero_notificacion;fecha;codigo_predio;nombre_predio;zona;sirex;Sigla;unidad_operativa;intervencion;rut_emsefor;nombre_emsefor;Numero_Acta;rut_jfaena;nombre_jfaena;especie;Producto;producto_sap;largo;corteza;estado_madera;codigo_destino;descripcion_destino;banda_diametrica;Tipo_Producto;Condicion_Producto;Trozos;Metro_Ruma;Factor;m3ssc;ID_FSC;DESCRIP_FSC;ID_CERTFOR;DESCRIP_CERTFOR
829809;2026-05-31T00:22:36;10608;POLHUIN;FT01;si;T125;COSECHA;COSECHA;79662560-0;FORESTAL MILLALEMU Y CIA.LTDA.;2076033;79662560-0;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;EUGL;E0550UGCPLLF;EUGL-PULP-COS-CC;5.5;CC;Fresca;N011;PTA NVA ALDEA;;PULPABLE;Normal;;165.902;1.46;242.21692;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829810;2026-05-31T00:22:51;11076;LOMA DE LA VACA;FT01;no;TEA02;COSECHA;COSECHA;79662560-0;FORESTAL MILLALEMU Y CIA.LTDA.;2077828;79662560-0;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;PIRA;P0244URCPLLF;PIRA-PULP-COS-CC;2.44;CC;Fresca;T010;CP CONSTITUCION;;PULPABLE;Normal;;211;1.596;336.756;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829810;2026-05-31T00:22:51;11076;LOMA DE LA VACA;FT01;no;TEA02;COSECHA;COSECHA;79662560-0;FORESTAL MILLALEMU Y CIA.LTDA.;2077828;79662560-0;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;PIRA;P0330RRCCAL1;PIRA-ASER-COS-CC;3.2;CC;Fresca;5943;Radiata Spa;16-38;ASERRABLE;Normal;235;;0.149;35.015;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829810;2026-05-31T00:22:51;11076;LOMA DE LA VACA;FT01;no;TEA02;COSECHA;COSECHA;79662560-0;FORESTAL MILLALEMU Y CIA.LTDA.;2077828;79662560-0;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;T014;CN VINALES;16-38;ASERRABLE;Normal;506;;0.19;96.14;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829811;2026-05-31T00:24:02;20995;CARAMAVIDA 2 (EPUMALLIN);BC01;si;Y551;COSECHA;COSECHA;77224300-6;SOC. DE SERVICIOS FORESTALES NYLYUMAR LTDA.;2077797;77224300-6;NYLYUMAR LTDA. SOC. DE SERV. FORESTALES;EUGL;E0400UGCPLLF;EUGL-PULP-COS-CC;4;CC;Fresca;C183;CP MAPA;;PULPABLE;Normal;;;1.46;0;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829811;2026-05-31T00:24:02;20995;CARAMAVIDA 2 (EPUMALLIN);BC01;si;Y551;COSECHA;COSECHA;77224300-6;SOC. DE SERVICIOS FORESTALES NYLYUMAR LTDA.;2077797;77224300-6;NYLYUMAR LTDA. SOC. DE SERV. FORESTALES;EUGL;E0550UGCPLLF;EUGL-PULP-COS-CC;5.5;CC;Fresca;C183;CP MAPA;;PULPABLE;Normal;;61.988;1.46;90.502;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829812;2026-05-31T00:31:12;11947;MOLCO CBB;FT01;si;FA02;COSECHA;COSECHA;77141170-3;FORESTAL RIO VERDE LTDA.;2077644;77141170-3;RIO VERDE LTDA. FORESTAL;PIRA;P0244URCPLLF;PIRA-PULP-COS-CC;2.44;CC;Fresca;T010;CP CONSTITUCION;;PULPABLE;Normal;;64.15;1.596;102.383;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829812;2026-05-31T00:31:12;11947;MOLCO CBB;FT01;si;FA02;COSECHA;COSECHA;77141170-3;FORESTAL RIO VERDE LTDA.;2077644;77141170-3;RIO VERDE LTDA. FORESTAL;PIRA;P0330RRCCAL1;PIRA-ASER-COS-CC;3.2;CC;Fresca;5943;Radiata Spa;16-38;ASERRABLE;Normal;34;;0.113;3.842;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829812;2026-05-31T00:31:12;11947;MOLCO CBB;FT01;si;FA02;COSECHA;COSECHA;77141170-3;FORESTAL RIO VERDE LTDA.;2077644;77141170-3;RIO VERDE LTDA. FORESTAL;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;T014;CN VINALES;16-38;ASERRABLE;Normal;1039;;0.177;183.903;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829813;2026-05-31T00:32:32;20053;ANTILHUE;BC01;si;S42;COSECHA;COSECHA;78502040-5;FORESTAL ANTILEMU LTDA.;2078125;78502040-5;ANTILEMU LTDA. FORESTAL;EUNI;E0550UNCPLLF;EUNI-PULP-COS-CC;5.5;CC;Fresca;C183;CP MAPA;;PULPABLE;Normal;;650.984;1.46;950.437;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829814;2026-05-31T00:32:49;11947;MOLCO CBB;FT01;si;FA01;COSECHA;COSECHA;77141170-3;FORESTAL RIO VERDE LTDA.;2077644;77141170-3;RIO VERDE LTDA. FORESTAL;PIRA;P0244URCPLLF;PIRA-PULP-COS-CC;2.44;CC;Fresca;T010;CP CONSTITUCION;;PULPABLE;Normal;;131.01;1.596;209.09196;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829814;2026-05-31T00:32:49;11947;MOLCO CBB;FT01;si;FA01;COSECHA;COSECHA;77141170-3;FORESTAL RIO VERDE LTDA.;2077644;77141170-3;RIO VERDE LTDA. FORESTAL;PIRA;P0265LRCCAL1;PIRA-PODA-COS-CC;2.6;CC;Quemada;N051;CN LOG NVA ALDEA;28-70;PODADO;Normal;5;;0.315;1.575;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829814;2026-05-31T00:32:49;11947;MOLCO CBB;FT01;si;FA01;COSECHA;COSECHA;77141170-3;FORESTAL RIO VERDE LTDA.;2077644;77141170-3;RIO VERDE LTDA. FORESTAL;PIRA;P0265RRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;40-66;ASERRABLE;Normal;10;;0.263;2.63;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829814;2026-05-31T00:32:49;11947;MOLCO CBB;FT01;si;FA01;COSECHA;COSECHA;77141170-3;FORESTAL RIO VERDE LTDA.;2077644;77141170-3;RIO VERDE LTDA. FORESTAL;PIRA;P0410MRCCAL1;PIRA-ASER-COS-CC;4;CC;Quemada;T014;CN VINALES;16-38;ASERRABLE;Normal;12;;0.176;2.112;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829814;2026-05-31T00:32:49;11947;MOLCO CBB;FT01;si;FA01;COSECHA;COSECHA;77141170-3;FORESTAL RIO VERDE LTDA.;2077644;77141170-3;RIO VERDE LTDA. FORESTAL;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;T014;CN VINALES;16-38;ASERRABLE;Normal;706;;0.176;124.256;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829815;2026-05-31T00:33:29;10073;QUIRIQUINO;FC00;no;HT31;COSECHA;COSECHA;78110090-0;ANTARES LTDA.;2078161;78110090-0;ANTARES LTDA.;PIRA;P0265PRCCAL1;PIRA-PODA-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;28-70;PODADO;Normal;742;;0.315;233.73;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829815;2026-05-31T00:33:29;10073;QUIRIQUINO;FC00;no;HT31;COSECHA;COSECHA;78110090-0;ANTARES LTDA.;2078161;78110090-0;ANTARES LTDA.;PIRA;P0265RRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;40-66;ASERRABLE;Normal;117;;0.315;36.855;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829815;2026-05-31T00:33:29;10073;QUIRIQUINO;FC00;no;HT31;COSECHA;COSECHA;78110090-0;ANTARES LTDA.;2078161;78110090-0;ANTARES LTDA.;PIRA;P0350URCPLLF;PIRA-PULP-COS-CC;3.5;CC;Fresca;N011;PTA NVA ALDEA;;PULPABLE;Normal;;144.986;1.596;231.398;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829815;2026-05-31T00:33:29;10073;QUIRIQUINO;FC00;no;HT31;COSECHA;COSECHA;78110090-0;ANTARES LTDA.;2078161;78110090-0;ANTARES LTDA.;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;N051;CN LOG NVA ALDEA;16-34;ASERRABLE;Normal;3710;;0.235;871.85;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829817;2026-05-31T00:38:49;21165;SANTA CLARA;BC01;si;CM010;RALEO;RALEO UNICO;76359830-6;MERJA SISKO MAKINEN CAPACITACIONES Y SERVICIOS E.I;2074300;76359830-6;MERJA SISKO MAKINEN CAPACITACIONES Y SERVICIOS E.I;PIRA;P0400URCPLLF;PIRA-PULP-RAL-CC;4;CC;Fresca;N011;PTA NVA ALDEA;;PULPABLE;Normal;;200.82;1.498;300.828;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829818;2026-05-31T00:39:01;20041;MAIPO H-A B C D;BC01;no;CIMA13;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077559;96567940-5;CIMA FORESTAL;PIRA;P0265PRCCAL1;PIRA-PODA-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;;PODADO;Normal;74;;0.305;22.57;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829818;2026-05-31T00:39:01;20041;MAIPO H-A B C D;BC01;no;CIMA13;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077559;96567940-5;CIMA FORESTAL;PIRA;P0265RRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Fresca;C033;CN HORCONES;;ASERRABLE;Normal;8;;0.276;2.208;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829818;2026-05-31T00:39:01;20041;MAIPO H-A B C D;BC01;no;CIMA13;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077559;96567940-5;CIMA FORESTAL;PIRA;P0400URCPLLF;PIRA-PULP-COS-CC;4;CC;Fresca;C020;CP ARAUCO;;PULPABLE;Normal;;44.059;1.498;66;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829818;2026-05-31T00:39:01;20041;MAIPO H-A B C D;BC01;no;CIMA13;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077559;96567940-5;CIMA FORESTAL;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;N051;CN LOG NVA ALDEA;;ASERRABLE;Normal;249;;0.148;36.852;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829818;2026-05-31T00:39:01;20041;MAIPO H-A B C D;BC01;no;CIMA13;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077559;96567940-5;CIMA FORESTAL;PIRA;P0500RRCCAL1;PIRA-ASER-COS-CC;4.9;CC;Fresca;N051;CN LOG NVA ALDEA;;ASERRABLE;Normal;440;;0.337;148.28;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829819;2026-05-31T00:42:30;30706;LINGUE,EL;FS01;no;CIMA8;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077815;96567940-5;CIMA FORESTAL;PIRA;P0265PRZCAL1;PIRA-PODA-COS-CS;2.6;CS;Fresca;N051;CN LOG NVA ALDEA;;PODADO;Normal;130;;0.356;46.28;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829819;2026-05-31T00:42:30;30706;LINGUE,EL;FS01;no;CIMA8;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077815;96567940-5;CIMA FORESTAL;PIRA;P0265URZPLSD;PIRA-PULP-COS-CS;2.65;CS;Fresca;S031;CN C LA ROTONDA;;PULPABLE;Normal;;1.813;1.596;2.894;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829819;2026-05-31T00:42:30;30706;LINGUE,EL;FS01;no;CIMA8;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077815;96567940-5;CIMA FORESTAL;PIRA;P0300URZPLVA;PIRA-PULP-COS-CS;3;CS;Fresca;N011;PTA NVA ALDEA;;PULPABLE;Normal;;20.423;1.267;25.876;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829819;2026-05-31T00:42:30;30706;LINGUE,EL;FS01;no;CIMA8;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077815;96567940-5;CIMA FORESTAL;PIRA;P0410RRZCAL1;PIRA-ASER-COS-CS;4;CS;Fresca;S012;CN VALDIVIA;;ASERRABLE;Normal;145;;0.478;69.31;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829819;2026-05-31T00:42:30;30706;LINGUE,EL;FS01;no;CIMA8;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077815;96567940-5;CIMA FORESTAL;PIRA;P0460RRZCAL1;PIRA-ASER-COS-CS;4.5;CS;Fresca;S012;CN VALDIVIA;;ASERRABLE;Normal;700;;0.267;186.9;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829819;2026-05-31T00:42:30;30706;LINGUE,EL;FS01;no;CIMA8;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077815;96567940-5;CIMA FORESTAL;PIRA;P0550URZPLLF;PIRA-PULP-COS-CS;5.5;CS;Fresca;N011;PTA NVA ALDEA;;PULPABLE;Normal;;30.119;1.543;46.473;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829820;2026-05-31T00:45:45;11948;LOTE 1 TOTORAL CBB;FC00;no;T198;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2078135;96567940-5;CIMA FORESTAL;PIRA;P0265LRCCAL1;PIRA-PODA-COS-CC;2.6;CC;Quemada;N051;CN LOG NVA ALDEA;;PODADO;No Rodalizado;3;;0.232;0.696;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829820;2026-05-31T00:45:45;11948;LOTE 1 TOTORAL CBB;FC00;no;T198;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2078135;96567940-5;CIMA FORESTAL;PIRA;P0265MRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Quemada;N051;CN LOG NVA ALDEA;;ASERRABLE;No Rodalizado;5;;0.384;1.92;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829820;2026-05-31T00:45:45;11948;LOTE 1 TOTORAL CBB;FC00;no;T198;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2078135;96567940-5;CIMA FORESTAL;PIRA;P0265PRCCAL1;PIRA-PODA-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;;PODADO;Normal;2;;0.232;0.464;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829820;2026-05-31T00:45:45;11948;LOTE 1 TOTORAL CBB;FC00;no;T198;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2078135;96567940-5;CIMA FORESTAL;PIRA;P0350URCPLLF;PIRA-PULP-COS-CC;3.5;CC;Fresca;N011;PTA NVA ALDEA;;PULPABLE;Normal;;26.065;1.596;41.59974;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829820;2026-05-31T00:45:45;11948;LOTE 1 TOTORAL CBB;FC00;no;T198;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2078135;96567940-5;CIMA FORESTAL;PIRA;P0400NRCPLLF;PIRA-PULP-COS-CC;4;CC;Quemada;N048;CN RANQUIL;;PULPABLE;No Rodalizado;;57.55;1.543;88.79965;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829820;2026-05-31T00:45:45;11948;LOTE 1 TOTORAL CBB;FC00;no;T198;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2078135;96567940-5;CIMA FORESTAL;PIRA;P0410MRCCAL1;PIRA-ASER-COS-CC;4;CC;Quemada;N051;CN LOG NVA ALDEA;;ASERRABLE;No Rodalizado;502;;0.177;88.854;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829820;2026-05-31T00:45:45;11948;LOTE 1 TOTORAL CBB;FC00;no;T198;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2078135;96567940-5;CIMA FORESTAL;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;N051;CN LOG NVA ALDEA;;ASERRABLE;Normal;383;;0.177;67.791;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829821;2026-05-31T00:40:37;20085;V. LEBU Y LOS ALTOS;BC01;si;Y552;COSECHA;COSECHA;77224300-6;SOC. DE SERVICIOS FORESTALES NYLYUMAR LTDA.;2077481;77224300-6;NYLYUMAR LTDA. SOC. DE SERV. FORESTALES;EUGL;E0550UGCPLLF;EUGL-PULP-COS-CC;5.5;CC;Fresca;C183;CP MAPA;;PULPABLE;Normal;;226.537;1.46;330.744;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829822;2026-05-31T00:41:05;30659;PAULINA,SANTA;FS01;si;SOL5;COSECHA;COSECHA;76489220-8;SERVICIOS MOLINO EL SOL LTDA;2078335;76489220-8;MOLINO EL SOL LTDA SERVICIOS;EUNI;E0350UNCPLSD;EUNI-PULP-COS-CC;3.5;CC;Fresca;S010;CP VALDIVIA;;PULPABLE;Normal;;12.623;1.512;19.086;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829822;2026-05-31T00:41:05;30659;PAULINA,SANTA;FS01;si;SOL5;COSECHA;COSECHA;76489220-8;SERVICIOS MOLINO EL SOL LTDA;2078335;76489220-8;MOLINO EL SOL LTDA SERVICIOS;EUNI;E0600UNC15MA;EUNI-PULP-COS-CC;6;CC;Fresca;S010;CP VALDIVIA;;PULPABLE;Normal;;276.984;1.46;404.397;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829823;2026-05-31T00:41:15;10619;CONJUNTOS LOS LAURELES;FT01;no;CM065;COSECHA;COSECHA;76281194-4;FORESTAL MAULE NORTE LIMITADA;2077995;76281194-4;MAULE NORTE LTDA. FORESTAL;PIRA;P0244URCPLLF;PIRA-PULP-COS-CC;2.44;CC;Fresca;T010;CP CONSTITUCION;;PULPABLE;Normal;;106.4;1.596;169.814;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829823;2026-05-31T00:41:15;10619;CONJUNTOS LOS LAURELES;FT01;no;CM065;COSECHA;COSECHA;76281194-4;FORESTAL MAULE NORTE LIMITADA;2077995;76281194-4;MAULE NORTE LTDA. FORESTAL;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;T014;CN VINALES;16-38;ASERRABLE;Normal;928;;0.19;176.32;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829824;2026-05-31T00:42:30;31289;TRIPAYANTE  P-44;FS01;si;SK03;COSECHA;COSECHA;77536620-6;FORESTAL SAN AGUSTIN LTDA.;2077640;77536620-6;SAN AGUSTIN FORESTAL;EUNI;E0350UNSPLSD;EUNI-PULP-COS-SC;3.5;SC;Fresca;S010;CP VALDIVIA;;PULPABLE;No Rodalizado;;24.672;1.69;41.696;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829824;2026-05-31T00:42:30;31289;TRIPAYANTE  P-44;FS01;si;SK03;COSECHA;COSECHA;77536620-6;FORESTAL SAN AGUSTIN LTDA.;2077640;77536620-6;SAN AGUSTIN FORESTAL;EUNI;E0600UNS15MA;EUNI-PULP-COS-SC;6;SC;Fresca;S010;CP VALDIVIA;;PULPABLE;Normal;;172.662;1.729;298.533;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829825;2026-05-31T00:43:19;31265;LA AURORA 6;FS01;no;TSA2;COSECHA;COSECHA;77536620-6;FORESTAL SAN AGUSTIN LTDA.;2078259;77536620-6;SAN AGUSTIN FORESTAL;PIRA;P0265PRZCAL1;PIRA-PODA-COS-CS;2.6;CS;Fresca;N051;CN LOG NVA ALDEA;26-70;PODADO;Normal;22;;0.469;10.318;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829825;2026-05-31T00:43:19;31265;LA AURORA 6;FS01;no;TSA2;COSECHA;COSECHA;77536620-6;FORESTAL SAN AGUSTIN LTDA.;2078259;77536620-6;SAN AGUSTIN FORESTAL;PIRA;P0265RRZCAL1;PIRA-ASER-COS-CS;2.6;CS;Fresca;N051;CN LOG NVA ALDEA;44-70;ASERRABLE;Normal;122;;0.488;59.536;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829825;2026-05-31T00:43:19;31265;LA AURORA 6;FS01;no;TSA2;COSECHA;COSECHA;77536620-6;FORESTAL SAN AGUSTIN LTDA.;2078259;77536620-6;SAN AGUSTIN FORESTAL;PIRA;P0265URZPLSD;PIRA-PULP-COS-CS;2.65;CS;Fresca;S031;CN C LA ROTONDA;;PULPABLE;Normal;;10.209;1.596;16.294;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829825;2026-05-31T00:43:19;31265;LA AURORA 6;FS01;no;TSA2;COSECHA;COSECHA;77536620-6;FORESTAL SAN AGUSTIN LTDA.;2078259;77536620-6;SAN AGUSTIN FORESTAL;PIRA;P0300URZPLVA;PIRA-PULP-COS-CS;3;CS;Fresca;N011;PTA NVA ALDEA;;PULPABLE;Normal;;20.656;1.267;26.171;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829825;2026-05-31T00:43:19;31265;LA AURORA 6;FS01;no;TSA2;COSECHA;COSECHA;77536620-6;FORESTAL SAN AGUSTIN LTDA.;2078259;77536620-6;SAN AGUSTIN FORESTAL;PIRA;P0410RRZCAL1;PIRA-ASER-COS-CS;4;CS;Fresca;S012;CN VALDIVIA;22-42;ASERRABLE;Normal;224;;0.359;80.416;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829825;2026-05-31T00:43:19;31265;LA AURORA 6;FS01;no;TSA2;COSECHA;COSECHA;77536620-6;FORESTAL SAN AGUSTIN LTDA.;2078259;77536620-6;SAN AGUSTIN FORESTAL;PIRA;P0460RRZCAL1;PIRA-ASER-COS-CS;4.5;CS;Fresca;S012;CN VALDIVIA;16-20;ASERRABLE;Normal;21;;0.226;4.746;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829825;2026-05-31T00:43:19;31265;LA AURORA 6;FS01;no;TSA2;COSECHA;COSECHA;77536620-6;FORESTAL SAN AGUSTIN LTDA.;2078259;77536620-6;SAN AGUSTIN FORESTAL;PIRA;P0550URZPLLF;PIRA-PULP-COS-CS;5.5;CS;Fresca;N011;PTA NVA ALDEA;;PULPABLE;Normal;;35.84;1.543;55.301;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829826;2026-05-31T00:43:53;20015;CRUCES MARIA LAS;BC01;no;M21;COSECHA;COSECHA;76489220-8;SERVICIOS MOLINO EL SOL LTDA;2077234;76489220-8;MOLINO EL SOL LTDA SERVICIOS;EUGL;E0550UGCPLLF;EUGL-PULP-COS-CC;5.5;CC;Fresca;C183;CP MAPA;;PULPABLE;Normal;;143.136;1.46;208.979;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829826;2026-05-31T00:43:53;20015;CRUCES MARIA LAS;BC01;no;M21;COSECHA;COSECHA;76489220-8;SERVICIOS MOLINO EL SOL LTDA;2077234;76489220-8;MOLINO EL SOL LTDA SERVICIOS;PIRA;P0400URCPLLF;PIRA-PULP-COS-CC;4;CC;Fresca;C020;CP ARAUCO;;PULPABLE;No Rodalizado;;43.852;1.498;65.69;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829827;2026-05-31T00:45:22;80115;CARTAGO FBB;FC00;no;HT43;COSECHA;COSECHA;77141170-3;FORESTAL RIO VERDE LTDA.;2077882;77141170-3;RIO VERDE LTDA. FORESTAL;EUNI;E0550UNCPLLF;EUNI-PULP-COS-CC;5.5;CC;Fresca;C183;CP MAPA;;PULPABLE;Normal;;341.045;1.323;451.203;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829828;2026-05-31T00:47:15;31289;TRIPAYANTE  P-44;FS01;si;SK03;COSECHA;COSECHA;77536620-6;FORESTAL SAN AGUSTIN LTDA.;2077641;77536620-6;SAN AGUSTIN FORESTAL;EUNI;E0300UNCPLVA;EUNI-PULP-COS-CC;3;CC;Fresca;S010;CP VALDIVIA;;PULPABLE;Normal;;4.415;1.24;5.475;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829828;2026-05-31T00:47:15;31289;TRIPAYANTE  P-44;FS01;si;SK03;COSECHA;COSECHA;77536620-6;FORESTAL SAN AGUSTIN LTDA.;2077641;77536620-6;SAN AGUSTIN FORESTAL;EUNI;E0600UNC15MA;EUNI-PULP-COS-CC;6;CC;Fresca;S010;CP VALDIVIA;;PULPABLE;Normal;;42.425;1.46;61.94;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829828;2026-05-31T00:47:15;31289;TRIPAYANTE  P-44;FS01;si;SK03;COSECHA;COSECHA;77536620-6;FORESTAL SAN AGUSTIN LTDA.;2077641;77536620-6;SAN AGUSTIN FORESTAL;EUNI;E0600UNC8-14;EUNI-PULP-COS-CC;6;CC;Fresca;S010;CP VALDIVIA;;PULPABLE;Normal;;9.59;1.46;14.001;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
